episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
20,1.0,0.09777967242700024,1.0446265882434904,131.74674388410145,-30.0,0.649011520720136,[-30.0 0.649011520720136],0.0,False,True,0.4211400641972613,1,33.2752652951703,83.724,prepare,0.0,0
20,2.0,0.09788475794851122,1.0445381391240556,131.7375239750623,21.50959951992288,1.0,[21.50959951992288 1.0],5.001,False,True,0.42073080791072565,1,33.2752652951703,83.807,in_progress,0.0,0
20,3.0,0.08524891778932582,1.0521583464874604,132.76273497457362,4.121087143467356,0.6056448246468219,[4.121087143467356 0.6056448246468219],5.001,False,True,0.463251746914121,1,33.2752652951703,83.896,in_progress,0.0,0
20,4.0,0.05817218794414304,1.0803017986180605,132.93101716312506,30.0,0.5271769997348441,[30.0 0.5271769997348441],5.001,False,True,0.5805789041384487,1,33.2752652951703,83.921,in_progress,0.0,0
20,5.0,0.053316229469845225,1.0861622271750662,132.76249406033432,30.0,1.0,[30.0 1.0],5.001,False,True,0.6034244828985685,2,33.2752652951703,84.014,in_progress,0.0,0
20,6.0,-0.002025373389784285,1.1235672655209306,136.15611454395528,13.684576224011295,0.5,[13.684576224011295 0.5],5.001,False,True,0.798596874136649,2,33.2752652951703,84.091,in_progress,0.0,0
20,7.0,-0.05818945105571873,1.1506686051435926,140.58380622998138,-18.909830064050944,1.0,[-18.909830064050944 1.0],5.001,False,True,0.9725772221668846,2,33.2752652951703,84.141,in_progress,0.0,0
20,8.0,-0.092296909610312,1.1715651200614206,141.92228407455775,30.0,0.909089593861111,[30.0 0.909089593861111],5.001,False,True,1.0880791603685407,3,33.2752652951703,84.202,in_progress,0.0,0
20,9.0,-0.13421374511899908,1.1982989726799471,143.01849655235637,-30.0,0.6893132610106608,[-30.0 0.6893132610106608],5.001,False,True,1.2323625483673613,3,33.2752652951703,84.296,in_progress,0.0,0
20,10.0,-0.19497210380367258,1.2395428499993912,143.74923428113226,-26.792909536689113,0.5,[-26.792909536689113 0.5],5.001,False,True,1.4439400434074168,3,33.2752652951703,84.342,in_progress,0.0,0
20,11.0,-0.21681097359969662,1.2636730574318158,142.18978844741076,30.0,0.5,[30.0 0.5],5.001,False,True,1.5417439728639193,3,33.2752652951703,84.401,in_progress,0.0,0
20,12.0,-0.2488713006296337,1.2959435868987237,140.7917639210843,-2.3851686382694908,1.0,[-2.3851686382694908 1.0],5.001,False,True,1.6782506112917701,3,33.2752652951703,84.504,in_progress,0.0,0
20,13.0,-0.3026079820144163,1.3517492153357882,138.63448455647054,-20.201871763559403,0.5,[-20.201871763559403 0.5],5.001,False,True,1.9109013111258468,4,33.2752652951703,84.543,in_progress,0.0,0
20,14.0,-0.3191598306007878,1.3739408811496805,137.27344355838454,17.78886760424838,0.6057377890973298,[17.78886760424838 0.6057377890973298],5.001,False,True,1.993782466814827,4,33.2752652951703,84.601,in_progress,0.0,0
20,15.0,-0.35316241507947477,1.4124359492969762,136.10374168524942,13.897735103330625,0.5,[13.897735103330625 0.5],5.001,False,True,2.148135381560681,4,33.2752652951703,84.705,in_progress,0.0,0
20,16.0,-0.4094690051532674,1.4466684532208274,139.41833161730025,29.77582638560454,0.5,[29.77582638560454 0.5],5.001,False,True,2.336880412456656,4,33.2752652951703,84.741,in_progress,0.0,0
20,17.0,-0.4271468625038959,1.455667832763858,140.53273595660215,10.87129579191091,0.774923054331339,[10.87129579191091 0.774923054331339],5.001,False,True,2.3923794105002245,4,33.2752652951703,84.805,in_progress,0.0,0
20,18.0,-0.46261167363290445,1.4750608154890994,142.32221961616827,-30.0,1.0,[-30.0 1.0],5.001,False,True,2.506728008590671,4,33.2752652951703,84.905,in_progress,0.0,0
20,19.0,-0.5191476406097724,1.5375601005038946,138.96899166595477,-25.92200329121857,0.7785719273921574,[-25.92200329121857 0.7785719273921574],5.001,False,True,2.759987164162908,5,33.2752652951703,84.931,in_progress,0.0,0
20,20.0,-0.5225654215623876,1.5447156749219524,138.18092291940567,30.0,1.0,[30.0 1.0],5.001,False,True,2.782886450386751,5,33.2752652951703,85.006,in_progress,0.0,0
20,21.0,-0.564393136802223,1.608933770463056,133.71106868065445,-21.63543889672512,0.9030399573769202,[-21.63543889672512 0.9030399573769202],5.001,False,True,3.010656930335476,5,33.2752652951703,85.094,in_progress,0.0,0
20,22.0,-0.614997370363689,1.681828616641465,130.5729216477646,30.0,0.5640818789464276,[30.0 0.5640818789464276],5.001,False,True,3.275235693515257,5,33.2752652951703,85.123,in_progress,0.0,0
20,23.0,-0.6237103873403298,1.6984306816238666,129.42622732288478,-30.0,1.0,[-30.0 1.0],5.001,False,True,3.329937315901102,5,33.2752652951703,85.207,in_progress,0.0,0
20,24.0,-0.659482845781931,1.7860373752601528,123.21368802966511,6.217627847357981,0.5,[6.217627847357981 0.5],5.001,False,True,3.598240350202469,6,33.2752652951703,85.305,in_progress,0.0,0
20,25.0,-0.6949220524200838,1.860269027546109,120.86926934210382,16.96124369388373,0.6835240997004705,[16.96124369388373 0.6835240997004705],5.001,False,True,3.835807264349718,6,33.2752652951703,85.345,in_progress,0.0,0
20,26.0,-0.7111878650415558,1.8821122373406594,121.547360382607,30.0,0.6021400900507413,[30.0 0.6021400900507413],5.001,False,True,3.917353751651737,6,33.2752652951703,85.404,in_progress,0.0,0
20,27.0,-0.7459162722427339,1.9163361759337822,124.29743308677374,-30.0,0.5405994659907919,[-30.0 0.5405994659907919],5.001,False,True,4.063500044011451,6,33.2752652951703,85.489,in_progress,0.0,0
20,28.0,-0.7829692243758742,1.961087634282541,125.53014740079674,-10.390258878979534,0.6958828978008393,[-10.390258878979534 0.6958828978008393],5.001,False,True,4.238005725081629,6,33.2752652951703,85.545,in_progress,0.0,0
20,29.0,-0.7948646350328493,1.9936544290284246,123.30596464477516,-26.72216329916892,0.6178218615485069,[-26.72216329916892 0.6178218615485069],5.001,False,True,4.334961497660269,6,33.2752652951703,85.608,in_progress,0.0,0
20,30.0,-0.8075339359503675,2.037381851178239,120.17115728264629,-8.574404125206673,0.6735590965104674,[-8.574404125206673 0.6735590965104674],5.001,False,True,4.458560881375867,6,33.2752652951703,85.703,in_progress,0.0,0
20,31.0,-0.8286065962196335,2.103030759714564,117.03273875467335,-28.663907475607587,1.0,[-28.663907475607587 1.0],5.001,False,True,4.648213390292795,7,33.2752652951703,85.732,in_progress,0.0,0
20,32.0,-0.8305383504449981,2.1084693502517036,116.85828800782457,-30.0,0.8799898190428823,[-30.0 0.8799898190428823],5.001,False,True,4.664295669986143,7,33.2752652951703,85.838,in_progress,0.0,0
20,33.0,-0.8375345248306809,2.203115043670892,108.77052804730232,28.480472197423957,0.5,[28.480472197423957 0.5],5.001,False,True,4.891105779773862,7,33.2752652951703,85.872,in_progress,0.0,0
20,34.0,-0.8342847302707411,2.232273062695121,105.55886679502967,-19.62005229414249,0.6383905346058005,[-19.62005229414249 0.6383905346058005],5.001,False,True,4.950329291676334,7,33.2752652951703,85.944,in_progress,0.0,0
20,35.0,-0.8297987850286643,2.2896758913622994,101.00050139589463,15.08680201836129,1.0,[15.08680201836129 1.0],5.001,False,True,5.070543553064057,7,33.2752652951703,86.026,in_progress,0.0,0
20,36.0,-0.8396240938849143,2.362943277603939,100.11271363941601,-22.462606718157236,1.0,[-22.462606718157236 1.0],5.001,False,True,5.25496425405758,7,33.2752652951703,86.107,in_progress,0.0,0
20,37.0,-0.8462957541937115,2.4305611065741566,98.87047508097766,-7.995989831305085,0.6073325107637628,[-7.995989831305085 0.6073325107637628],5.001,False,True,5.420390861766338,8,33.2752652951703,86.125,in_progress,0.0,0
20,38.0,-0.8456129630373993,2.4454058465116657,98.10152754353432,-0.863234632834839,0.5033793243137419,[-0.863234632834839 0.5033793243137419],5.001,False,True,5.452429978039869,8,33.2752652951703,86.226,in_progress,0.0,0
20,39.0,-0.8405059177125506,2.54899524108047,93.89467042440697,-8.237993954715712,0.9537847829146116,[-8.237993954715712 0.9537847829146116],5.001,False,True,5.675322805626483,8,33.2752652951703,86.286,in_progress,0.0,0
20,40.0,-0.8358529408477832,2.590203099561355,92.12971541720928,-27.73505739660828,0.8827979637753067,[-27.73505739660828 0.8827979637753067],5.001,False,True,5.758766931072314,8,33.2752652951703,86.339,in_progress,0.0,0
20,41.0,-0.827469705310705,2.636030134103488,89.75134777120036,-30.0,0.939026184733917,[-30.0 0.939026184733917],5.001,False,True,5.84517198509256,8,33.2752652951703,86.406,in_progress,0.0,0
20,42.0,-0.8031080496263405,2.6951119862077584,84.24780955141314,-30.0,0.6354662799287181,[-30.0 0.6354662799287181],4.002000000000001,False,True,5.930123295084902,8,33.2752652951703,86.502,in_progress,0.0,0
20,43.0,-0.765961837906514,2.7665157293917115,77.67956934925976,30.0,0.7269368562205794,[30.0 0.7269368562205794],4.002000000000001,False,False,6.016867391873907,8,33.2752652951703,86.525,in_progress,0.0,0
20,44.0,-0.7570581009668136,2.779401750853333,76.12934354829207,-30.0,0.5,[-30.0 0.5],4.002000000000001,False,False,6.028140771194216,8,33.2752652951703,86.608,in_progress,0.0,0
20,45.0,-0.724842575108265,2.8348007874093337,72.02585061818067,5.439748227178136,0.8069580785544465,[5.439748227178136 0.8069580785544465],4.002000000000001,False,False,6.088680333563938,8,33.2752652951703,86.709,in_progress,0.0,0
20,46.0,-0.692519232566482,2.907819714475965,70.29139414575899,-26.53430163355007,0.8621181851980917,[-26.53430163355007 0.8621181851980917],4.002000000000001,False,False,6.188663795955261,8,33.2752652951703,86.743,in_progress,0.0,0
20,47.0,-0.6842631671706408,2.932785059513875,70.46865583070704,-10.101386933714572,0.8610482451909638,[-10.101386933714572 0.8610482451909638],4.002000000000001,False,False,6.22841487381223,8,33.2752652951703,86.847,in_progress,0.0,0
20,48.0,-0.6415052809278118,3.01655073753818,67.91686733910973,24.88313420263046,1.0,[24.88313420263046 1.0],4.002000000000001,True,False,6.331808331752203,9,33.2752652951703,86.868,off_track,0.0,0
21,1.0,-1.010141002342524,2.2859331540895806,131.52645363296,30.0,0.6143524443419207,[30.0 0.6143524443419207],0.0,False,True,0.4214206747382425,8,33.2752652951703,87.003,prepare,0.0,0
21,2.0,-1.0099816735555476,2.2857685667697885,131.52502632684772,-30.0,0.6409180157528466,[-30.0 0.6409180157528466],5.001,False,True,0.4207329340821825,8,33.2752652951703,87.102,in_progress,0.0,0
21,3.0,-1.0159698016149072,2.303173078392758,129.8798517569023,17.256323736313547,1.0,[17.256323736313547 1.0],5.001,False,True,0.4718218798356356,8,33.2752652951703,87.125,in_progress,0.0,0
21,4.0,-1.0159143426316877,2.3062035953115503,129.31102140198954,20.231099314452038,0.7690715561319834,[20.231099314452038 0.7690715561319834],5.001,False,True,0.47852980315404303,8,33.2752652951703,87.205,in_progress,0.0,0
21,5.0,-1.043786766529938,2.331195872585851,130.74339609924186,-30.0,0.6344376899910591,[-30.0 0.6344376899910591],5.001,False,True,0.5902909467884021,8,33.2752652951703,87.301,in_progress,0.0,0
21,6.0,-1.0698420499100538,2.3757153080719604,129.03905839992652,30.0,0.5720849956878267,[30.0 0.5720849956878267],5.001,False,True,0.7423662864916567,8,33.2752652951703,87.342,in_progress,0.0,0
21,7.0,-1.0748591378318186,2.397200839494863,126.66858355076158,-12.813084070421247,0.5270403512510863,[-12.813084070421247 0.5270403512510863],5.001,False,True,0.8007025776540416,8,33.2752652951703,87.432,in_progress,0.0,0
21,8.0,-1.0950542697019752,2.4509730919442148,123.04105300151716,-30.0,0.7613734016006846,[-30.0 0.7613734016006846],5.001,False,True,0.9619807347638405,8,33.2752652951703,87.497,in_progress,0.0,0
21,9.0,-1.0994022146504236,2.491229527824801,118.85885740473863,15.554007851497587,0.5,[15.554007851497587 0.5],5.001,False,True,1.0612475487386315,8,33.2752652951703,87.535,in_progress,0.0,0
21,10.0,-1.099244365151031,2.524200981248753,114.90792633629827,12.934310037356347,0.6662455087886459,[12.934310037356347 0.6662455087886459],5.001,False,True,1.135144896158053,8,33.2752652951703,87.595,in_progress,0.0,0
21,11.0,-1.1116700723366506,2.564696151603626,113.58561506055602,21.791813526156403,0.8059988438869401,[21.791813526156403 0.8059988438869401],5.001,False,True,1.2510345550113808,8,33.2752652951703,87.706,in_progress,0.0,0
21,12.0,-1.1656396805494103,2.6263589082477643,118.9958934205737,-15.09715494600247,0.8768984989339206,[-15.09715494600247 0.8768984989339206],5.001,False,True,1.4972956065714207,9,33.2752652951703,87.723,in_progress,0.0,0
21,13.0,-1.1697545864556713,2.6296867227065492,119.5501562235396,4.874209994534311,0.7233242629214197,[4.874209994534311 0.7233242629214197],5.001,False,True,1.5129799469337026,9,33.2752652951703,87.827,in_progress,0.0,0
21,14.0,-1.2175779323990974,2.713364545325687,119.44253616867414,20.53528581569904,0.747413028948867,[20.53528581569904 0.747413028948867],5.001,False,True,1.7966908181944394,9,33.2752652951703,87.902,in_progress,0.0,0
21,15.0,-1.246004147288616,2.7606023266809023,119.79804494401135,-17.636149441454474,0.6558582548054234,[-17.636149441454474 0.6558582548054234],5.001,False,True,1.9596297489092738,9,33.2752652951703,87.922,in_progress,0.0,0
21,16.0,-1.2522786830891728,2.769132975144052,120.15731857505074,-6.715931778909503,0.9244721251716631,[-6.715931778909503 0.9244721251716631],5.001,False,True,1.9913261190510263,9,33.2752652951703,88.003,in_progress,0.0,0
21,17.0,-1.28507001365118,2.844068876601791,118.07141237414388,-30.0,0.8463573670806778,[-30.0 0.8463573670806778],5.001,False,True,2.225316231279771,10,33.2752652951703,88.101,in_progress,0.0,0
21,18.0,-1.294653522525294,2.93654842504619,110.43351470380784,30.0,0.986860455460833,[30.0 0.986860455460833],5.001,False,True,2.452610125547465,10,33.2752652951703,88.128,in_progress,0.0,0
21,19.0,-1.2941182468386647,2.954407380335449,108.62886055131607,13.662769995934042,0.7828618845144613,[13.662769995934042 0.7828618845144613],5.001,False,True,2.4917540806738634,10,33.2752652951703,88.202,in_progress,0.0,0
21,20.0,-1.3117704204835667,3.0281915798544343,107.18176933744418,-1.6990104028778177,0.5,[-1.6990104028778177 0.5],5.001,False,True,2.6923749489450937,10,33.2752652951703,88.296,in_progress,0.0,0
21,21.0,-1.3322040478738186,3.0999473303454654,106.75914359322269,30.0,0.6646110653451478,[30.0 0.6646110653451478],5.001,False,True,2.8945288602178403,10,33.2752652951703,88.321,in_progress,0.0,0
21,22.0,-1.3343442582723115,3.110312768062356,106.52834383492286,-8.1595937385975,0.5,[-8.1595937385975 0.5],5.001,False,True,2.9221140804025465,10,33.2752652951703,88.408,in_progress,0.0,0
21,23.0,-1.3484522236485816,3.1764201358200683,105.37434605889175,14.703275529657809,0.5,[14.703275529657809 0.5],5.001,False,True,3.0989568753283017,10,33.2752652951703,88.495,in_progress,0.0,0
21,24.0,-1.3681543982558655,3.2317270730853633,106.49232356996878,30.0,0.8936535047450687,[30.0 0.8936535047450687],5.001,False,True,3.2626452827526324,11,33.2752652951703,88.522,in_progress,0.0,0
21,25.0,-1.374271768001182,3.2404596718352665,107.3553204935389,11.7851634564556,0.5035938661300852,[11.7851634564556 0.5035938661300852],5.001,False,True,3.2944805938889847,11,33.2752652951703,88.642,in_progress,0.0,0
21,26.0,-1.4145172334012024,3.307051944744283,111.41881541251144,0.9075960595323593,1.0,[0.9075960595323593 1.0],5.001,False,True,3.52448892760112,11,33.2752652951703,88.684,in_progress,0.0,0
