episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
60,1.0,0.09773422121185658,1.0446651743568174,131.73301541880537,6.433138389852957,0.5814659790922214,[6.433138389852957 0.5814659790922214],0.0,False,True,0.42131780731293883,1,33.2752652951703,272.624,prepare,0.0,0
60,2.0,0.09788475794849161,1.0445381391240776,131.73752397506223,7.557154575978174,0.5863891201400089,[7.557154575978174 0.5863891201400089],5.001,False,True,0.42073080791072526,1,33.2752652951703,272.702,in_progress,0.0,0
60,3.0,0.09019480104324205,1.0512471582181042,132.03937864469856,-30.0,0.5767813582968988,[-30.0 0.5767813582968988],5.001,False,True,0.45120404722594754,1,33.2752652951703,272.759,in_progress,0.0,0
60,4.0,0.0780012728353006,1.0659235780150575,131.90559565052672,-30.0,0.7133112360482844,[-30.0 0.7133112360482844],5.001,False,True,0.5084829525650018,1,33.2752652951703,272.835,in_progress,0.0,0
60,5.0,0.06999832363902346,1.0988407658825798,128.09753848023038,28.49049429135909,0.7375668393791455,[28.49049429135909 0.7375668393791455],5.001,False,True,0.5977350026573632,2,33.2752652951703,272.871,in_progress,0.0,0
60,6.0,0.06395749639976718,1.1192440387995526,126.17442701343681,-29.879788361069235,0.8964875037024462,[-29.879788361069235 0.8964875037024462],5.001,False,True,0.6552466504539101,2,33.2752652951703,272.958,in_progress,0.0,0
60,7.0,0.047329075530654366,1.180281284693719,120.77088615721554,-1.9609934394638273,0.5,[-1.9609934394638273 0.5],5.001,False,True,0.824370006620244,2,33.2752652951703,273.037,in_progress,0.0,0
60,8.0,0.03808748014427105,1.232045987899863,116.45772633521005,11.751926450936018,0.5444503717736839,[11.751926450936018 0.5444503717736839],5.001,False,True,0.9579473006487401,2,33.2752652951703,273.099,in_progress,0.0,0
60,9.0,0.017959329296356963,1.2737680857042963,116.38793474252955,-30.0,0.7682418919030101,[-30.0 0.7682418919030101],5.001,False,True,1.0913134659225312,3,33.2752652951703,273.166,in_progress,0.0,0
60,10.0,-0.000323436850100757,1.3184673177905832,115.55438841189921,30.0,0.6011241099681686,[30.0 0.6011241099681686],5.001,False,True,1.227543653947082,3,33.2752652951703,273.229,in_progress,0.0,0
60,11.0,-0.012169110132785148,1.3629386447329288,113.53369969254008,30.0,0.8193358454185511,[30.0 0.8193358454185511],5.001,False,True,1.3550874766342127,3,33.2752652951703,273.295,in_progress,0.0,0
60,12.0,-0.03666487338381725,1.4163442010306113,113.77499958015342,30.0,0.6608327846706057,[30.0 0.6608327846706057],5.001,False,True,1.5238696166408388,3,33.2752652951703,273.359,in_progress,0.0,0
