episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
45,1.0,-2.7281682406141616,1.195771005134001,-73.21887303966507,29.563018798828125,0.5579293966293335,[29.563018798828125 0.5579293966293335],0.0,False,True,0.4210309624160913,30,33.2752652951703,550.511,prepare,0.0,0
45,2.0,-2.728241797990901,1.1958524225789702,-73.24055272009818,28.685501098632812,0.6830869317054749,[28.685501098632812 0.6830869317054749],5.001,False,True,0.4207329340821797,30,33.2752652951703,550.578,in_progress,0.0,0
45,3.0,-2.724995277878903,1.192096878003914,-72.79172372285524,29.62262535095215,0.7887935638427734,[29.62262535095215 0.7887935638427734],5.001,False,True,0.43435317404175167,30,33.2752652951703,550.641,in_progress,0.0,0
45,4.0,-2.7139002503654464,1.180265930710268,-71.10096902998808,29.98346519470215,0.5460623502731323,[29.98346519470215 0.5460623502731323],5.001,False,True,0.47801236381094236,30,33.2752652951703,550.704,in_progress,0.0,0
45,5.0,-2.6895458097100557,1.1603424015652273,-67.07995009834517,24.53169059753418,0.9213553667068481,[24.53169059753418 0.9213553667068481],5.001,False,True,0.5564488775685328,30,33.2752652951703,550.779,in_progress,0.0,0
45,6.0,-2.657179479787628,1.1317574160618438,-62.722754846390146,29.24730682373047,0.870137095451355,[29.24730682373047 0.870137095451355],5.001,False,True,0.6667523420817556,30,33.2752652951703,550.852,in_progress,0.0,0
45,7.0,-2.6151179355250327,1.1030852664628954,-57.00939978741514,20.48662757873535,0.8069247603416443,[20.48662757873535 0.8069247603416443],5.001,False,True,0.7857082305690655,30,33.2752652951703,550.915,in_progress,0.0,0
45,8.0,-2.5701653677106298,1.0731330767228788,-52.05630659961279,29.26025390625,0.7602869868278503,[29.26025390625 0.7602869868278503],5.001,False,True,0.8383416941839361,30,33.2752652951703,550.978,in_progress,0.0,0
45,9.0,-2.5165459459014645,1.0426157925875796,-46.6818699833069,-18.893104553222656,0.6892991662025452,[-18.893104553222656 0.6892991662025452],5.001,False,True,0.8383416941839361,30,33.2752652951703,551.043,in_progress,0.0,0
45,10.0,-2.466292223590984,1.0115847903520725,-42.68313310375488,23.832609176635742,0.5997998714447021,[23.832609176635742 0.5997998714447021],5.001,False,True,0.8383416941839361,30,33.2752652951703,551.115,in_progress,0.0,0
45,11.0,-2.4228388147373,0.9819436191502052,-40.862591917308706,29.796884536743164,0.9977424144744873,[29.796884536743164 0.9977424144744873],5.001,False,True,0.887715700162317,30,33.2752652951703,551.186,in_progress,0.0,0
45,12.0,-2.3691257219985182,0.9590689394638923,-36.710886914001115,26.100374221801758,0.8183894753456116,[26.100374221801758 0.8183894753456116],5.001,False,True,0.9167229863792925,30,33.2752652951703,551.241,in_progress,0.0,0
45,13.0,-2.310035214322839,0.9468466097719255,-30.854510521786825,22.641796112060547,0.886822521686554,[22.641796112060547 0.886822521686554],5.001,False,True,0.9108220692830848,30,33.2752652951703,551.316,in_progress,0.0,0
45,14.0,-2.2483970557713606,0.9379598060423532,-25.37459890939726,-29.932031631469727,0.6814056038856506,[-29.932031631469727 0.6814056038856506],4.002000000000001,False,True,0.8933822053520779,30,33.2752652951703,551.383,in_progress,0.0,0
45,15.0,-2.1848084562991184,0.9247561658318602,-21.920055525959064,0.1798846423625946,0.7375112771987915,[0.1798846423625946 0.7375112771987915],4.002000000000001,False,False,0.8871808690728178,30,33.2752652951703,551.453,in_progress,0.0,0
45,16.0,-2.1310273798183528,0.906282027214699,-21.12470121200689,29.742277145385742,0.7319849729537964,[29.742277145385742 0.7319849729537964],4.002000000000001,False,False,0.90328377835317,30,33.2752652951703,551.513,in_progress,0.0,0
45,17.0,-2.0821140491663805,0.8926867467779797,-20.005188084482104,29.307266235351562,0.5720664262771606,[29.307266235351562 0.5720664262771606],4.002000000000001,False,False,0.90856043058678,30,33.2752652951703,551.575,in_progress,0.0,0
45,18.0,-2.027656807005016,0.8873089222039876,-16.854519027139826,29.96182632446289,0.9171151518821716,[29.96182632446289 0.9171151518821716],4.002000000000001,False,False,0.8859253615561002,30,33.2752652951703,551.645,in_progress,0.0,0
45,19.0,-1.9755074192553261,0.8936251084391256,-11.944874966391572,29.784090042114258,0.8627118468284607,[29.784090042114258 0.8627118468284607],4.002000000000001,True,False,0.8383416941839361,30,33.2752652951703,551.724,off_track,0.0,0
