episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
30,1.0,-2.0043333030932073,-1.8544960702963134,91.72282218505647,-29.90585708618164,0.9337242841720581,[-29.90585708618164 0.9337242841720581],0.0,False,True,0.42130919826056656,57,33.2752652951703,363.112,prepare,0.0,0
30,2.0,-2.0043860655079504,-1.8547025522283511,91.74186377046969,-27.7208251953125,0.6910260319709778,[-27.7208251953125 0.6910260319709778],5.001,False,True,0.4206782224276506,57,33.2752652951703,363.167,in_progress,0.0,0
30,3.0,-2.002013681644397,-1.8498033262719482,91.12520290921827,-29.72116470336914,0.589064359664917,[-29.72116470336914 0.589064359664917],5.001,False,True,0.43591125773443373,57,33.2752652951703,363.252,in_progress,0.0,0
30,4.0,-1.9936349956527293,-1.8352469837491197,88.94984039341252,-28.94795799255371,0.5307817459106445,[-28.94795799255371 0.5307817459106445],5.001,False,True,0.4814816402858413,57,33.2752652951703,363.306,in_progress,0.0,0
30,5.0,-1.9771150266676085,-1.8139874308642356,85.03550561935224,-28.388652801513672,0.7420694828033447,[-28.388652801513672 0.7420694828033447],5.001,False,True,0.5490378576651911,57,33.2752652951703,363.38,in_progress,0.0,0
30,6.0,-1.9586866154035452,-1.7849545932162125,81.35230856550724,-29.858993530273438,0.6831635236740112,[-29.858993530273438 0.6831635236740112],5.001,False,True,0.6403298000817403,57,33.2752652951703,363.446,in_progress,0.0,0
30,7.0,-1.9271313944440822,-1.7474024582813377,75.38007648818389,-29.540908813476562,0.7079955339431763,[-29.540908813476562 0.7079955339431763],5.001,False,True,0.7602136153971983,57,33.2752652951703,363.521,in_progress,0.0,0
30,8.0,-1.8959316046803447,-1.7138013939018513,70.2002166105804,-29.953994750976562,0.7449376583099365,[-29.953994750976562 0.7449376583099365],5.001,False,True,0.8681764299538597,58,33.2752652951703,363.585,in_progress,0.0,0
30,9.0,-1.861327804547492,-1.6826370146526768,64.97123364104039,-29.04901123046875,0.5208157300949097,[-29.04901123046875 0.5208157300949097],5.001,False,True,0.9696338869809029,58,33.2752652951703,363.647,in_progress,0.0,0
30,10.0,-1.8212481631957236,-1.6545679063492285,59.20725474086987,-27.045883178710938,0.7918803095817566,[-27.045883178710938 0.7918803095817566],5.001,False,True,1.0630968210094682,58,33.2752652951703,363.716,in_progress,0.0,0
30,11.0,-1.7798317007476387,-1.629451787933019,53.91310818245701,-29.46712875366211,0.9681147933006287,[-29.46712875366211 0.9681147933006287],5.001,False,True,1.1480245109224185,58,33.2752652951703,363.775,in_progress,0.0,0
30,12.0,-1.7317364183154038,-1.6078113095595352,47.81157857565512,-27.917558670043945,0.8958917856216431,[-27.917558670043945 0.8958917856216431],5.001,False,True,1.2240990953412578,58,33.2752652951703,363.844,in_progress,0.0,0
30,13.0,-1.6734071188889497,-1.5848783174668257,41.3699022944873,-29.74592399597168,0.6083651185035706,[-29.74592399597168 0.6083651185035706],5.001,False,True,1.4757951994867624,58,33.2752652951703,363.903,in_progress,0.0,0
30,14.0,-1.620274434757007,-1.5693518045943262,35.91246235413178,-28.3250675201416,0.5134823322296143,[-28.3250675201416 0.5134823322296143],5.001,False,True,1.5620989784859485,58,33.2752652951703,363.981,in_progress,0.0,0
30,15.0,-1.5641444297679366,-1.563166802254853,28.90425788308029,-29.91706657409668,0.6616994142532349,[-29.91706657409668 0.6616994142532349],5.001,False,True,1.623606661786059,58,33.2752652951703,364.036,in_progress,0.0,0
30,16.0,-1.5155079884658318,-1.5652370111343437,22.70419359237956,-27.023744583129883,0.6961343884468079,[-27.023744583129883 0.6961343884468079],4.002000000000001,False,True,1.6553324310819462,58,33.2752652951703,364.108,in_progress,0.0,0
30,17.0,-1.466413766799829,-1.5684110844407582,17.579973089704463,-29.955217361450195,0.9282971620559692,[-29.955217361450195 0.9282971620559692],4.002000000000001,False,False,1.6842084808731395,58,33.2752652951703,364.178,in_progress,0.0,0
30,18.0,-1.4178523432547407,-1.5730092742495414,13.063206869444679,-29.683420181274414,0.918161153793335,[-29.683420181274414 0.918161153793335],4.002000000000001,False,False,1.7085364318420448,58,33.2752652951703,364.241,in_progress,0.0,0
30,19.0,-1.3611604107077002,-1.5901061372233944,6.243075523065056,-29.95022964477539,0.8838479518890381,[-29.95022964477539 0.8838479518890381],4.002000000000001,False,False,1.7028847056475116,58,33.2752652951703,364.304,in_progress,0.0,0
30,20.0,-1.3070615449714738,-1.6136588363409483,-0.48606009487771545,-29.975637435913086,0.7402762174606323,[-29.975637435913086 0.7402762174606323],4.002000000000001,False,False,1.6764775053758285,58,33.2752652951703,364.373,in_progress,0.0,0
30,21.0,-1.2534956058212607,-1.6408966194432386,-6.6589015914131755,-29.978431701660156,0.9264281988143921,[-29.978431701660156 0.9264281988143921],4.002000000000001,True,False,1.6389577269312339,58,33.2752652951703,364.437,off_track,0.0,0
