episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
10,1.0,-2.004479301006812,-1.8545592250172962,91.78442704688831,12.487218856811523,0.9773551225662231,[12.487218856811523 0.9773551225662231],0.0,False,True,0.4210858678334095,57,33.2752652951703,161.495,prepare,0.0,0
10,2.0,-2.00438606550795,-1.8547025522283618,91.74186377046952,-29.964092254638672,0.5359537601470947,[-29.964092254638672 0.5359537601470947],5.001,False,True,0.4206782224276451,57,33.2752652951703,161.56,in_progress,0.0,0
10,3.0,-2.0037175342702307,-1.8496210827713104,91.75204079138237,-20.57500648498535,0.7484214305877686,[-20.57500648498535 0.7484214305877686],5.001,False,True,0.4360592071601943,57,33.2752652951703,161.629,in_progress,0.0,0
10,4.0,-1.9941090643270254,-1.831194099118803,89.14690417134058,-28.99370002746582,0.6021008491516113,[-28.99370002746582 0.6021008491516113],5.001,False,True,0.49351389103302057,57,33.2752652951703,161.7,in_progress,0.0,0
10,5.0,-1.982478213965313,-1.8053365125867031,86.39184653812067,27.39586067199707,0.8246709704399109,[27.39586067199707 0.8246709704399109],5.001,False,True,0.5737041968921608,57,33.2752652951703,161.763,in_progress,0.0,0
10,6.0,-1.97672802172473,-1.7707089361783124,85.46346544897419,-29.388071060180664,0.820478081703186,[-29.388071060180664 0.820478081703186],5.001,False,True,0.6787966984589,57,33.2752652951703,161.832,in_progress,0.0,0
10,7.0,-1.9738715710456138,-1.7287936572966585,85.58011098097879,-28.191312789916992,0.5993387699127197,[-28.191312789916992 0.5993387699127197],5.001,False,True,0.8050481000655141,57,33.2752652951703,161.894,in_progress,0.0,0
10,8.0,-1.9579825344694037,-1.6917474710340847,82.76454546916248,-29.708389282226562,0.9973450899124146,[-29.708389282226562 0.9973450899124146],5.001,False,True,0.9197558719410692,58,33.2752652951703,161.971,in_progress,0.0,0
10,9.0,-1.929312375595098,-1.6507943458118115,77.23570552557213,-29.91353416442871,0.8335890173912048,[-29.91353416442871 0.8335890173912048],5.001,False,True,1.0491554817804005,58,33.2752652951703,162.032,in_progress,0.0,0
10,10.0,-1.8901828790030277,-1.6089777736084254,70.49830370969057,-29.858293533325195,0.9643571376800537,[-29.858293533325195 0.9643571376800537],5.001,False,True,1.1835857545355932,58,33.2752652951703,162.09,in_progress,0.0,0
