episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
57,1.0,3.6195730907617105,-2.3493150039033357,114.72340213723544,28.094316482543945,0.9859116673469543,[28.094316482543945 0.9859116673469543],0.0,False,True,0.42139845361449657,96,33.2752652951703,748.58,prepare,0.0,0
57,2.0,3.619734505880703,-2.34948449989325,114.71121268533106,29.864965438842773,0.9828222393989563,[29.864965438842773 0.9828222393989563],5.001,False,True,0.4207329340821797,96,33.2752652951703,748.655,in_progress,0.0,0
57,3.0,3.6177948175848558,-2.346006501925971,114.61578366338802,28.730478286743164,0.956558346748352,[28.730478286743164 0.956558346748352],5.001,False,True,0.4326648655134213,96,33.2752652951703,748.728,in_progress,0.0,0
57,4.0,3.6010922761004553,-2.3350409129953866,117.22297745457308,29.67841911315918,0.9101969599723816,[29.67841911315918 0.9101969599723816],5.001,False,True,0.48358509637485003,96,33.2752652951703,748.791,in_progress,0.0,0
57,5.0,3.5762382740849934,-2.3193584206750306,120.85988657764558,27.585012435913086,0.9558855295181274,[27.585012435913086 0.9558855295181274],5.001,False,True,0.5576235070425595,96,33.2752652951703,748.859,in_progress,0.0,0
57,6.0,3.534975292672291,-2.2982421161169055,126.60408705221973,29.957069396972656,0.8891988396644592,[29.957069396972656 0.8891988396644592],5.001,False,True,0.6671113958207853,96,33.2752652951703,748.935,in_progress,0.0,0
57,7.0,3.4765501219776125,-2.2765899186956653,134.40500508736113,29.639850616455078,0.9401034116744995,[29.639850616455078 0.9401034116744995],5.001,False,True,0.7996235464686086,96,33.2752652951703,748.989,in_progress,0.0,0
57,8.0,3.426905162580572,-2.264051135562424,140.7073507790371,26.238309860229492,0.9527132511138916,[26.238309860229492 0.9527132511138916],5.001,False,True,0.9370864590614425,96,33.2752652951703,749.054,in_progress,0.0,0
57,9.0,3.36273892270103,-2.25515731557967,148.46181796374069,14.05401611328125,0.7110426425933838,[14.05401611328125 0.7110426425933838],5.001,False,True,1.05759913104585,96,33.2752652951703,749.127,in_progress,0.0,0
57,10.0,3.3053674815759337,-2.247515086183964,153.98308947492157,-18.061321258544922,0.5281515121459961,[-18.061321258544922 0.5281515121459961],5.001,False,True,1.1645469029504807,96,33.2752652951703,749.186,in_progress,0.0,0
57,11.0,3.2510400650797626,-2.2361573826664287,157.3451402231131,-29.773923873901367,0.5092542171478271,[-29.773923873901367 0.5092542171478271],5.001,False,True,1.2765069496272985,96,33.2752652951703,749.26,in_progress,0.0,0
57,12.0,3.207898805656136,-2.2117161062534376,155.95297974487283,-19.651193618774414,0.6307047009468079,[-19.651193618774414 0.6307047009468079],5.001,False,True,1.4054078472145681,97,33.2752652951703,749.324,in_progress,0.0,0
57,13.0,3.178860547002569,-2.188938755435906,153.8027708512789,-29.055158615112305,0.8392157554626465,[-29.055158615112305 0.8392157554626465],5.001,False,True,1.5085756554115703,97,33.2752652951703,749.402,in_progress,0.0,0
57,14.0,3.1391484470436946,-2.1516131946002397,150.04327750980545,-29.533437728881836,0.8963726162910461,[-29.533437728881836 0.8963726162910461],5.001,False,True,1.9411573854100417,97,33.2752652951703,749.455,in_progress,0.0,0
57,15.0,3.1117725160852534,-2.1101249085726606,144.80578850938647,-12.352784156799316,0.7477894425392151,[-12.352784156799316 0.7477894425392151],5.001,False,True,2.0867047191456822,97,33.2752652951703,749.524,in_progress,0.0,0
57,16.0,3.0790463714247234,-2.0696414098648455,141.51023398866886,-29.05507469177246,0.853658139705658,[-29.05507469177246 0.853658139705658],5.001,False,True,2.2418190104220748,98,33.2752652951703,749.589,in_progress,0.0,0
57,17.0,3.0418155149214,-2.024504365487849,138.6927836725062,28.919288635253906,0.7861888408660889,[28.919288635253906 0.7861888408660889],5.001,False,True,2.416380927402406,98,33.2752652951703,749.666,in_progress,0.0,0
57,18.0,2.999018850381548,-1.9808288445609235,137.62757404520522,18.277969360351562,0.8747532367706299,[18.277969360351562 0.8747532367706299],5.001,False,True,3.0109786627796065,98,33.2752652951703,749.728,in_progress,0.0,0
57,19.0,2.9454067088842932,-1.9509564703887878,140.8394438763079,5.944418430328369,0.9068142175674438,[5.944418430328369 0.9068142175674438],5.001,False,True,3.1907553811996614,99,33.2752652951703,749.789,in_progress,0.0,0
